pais,sector,isco,empleo,n_obs,alpha,beta,zeta,capa,label
Rep. Dominicana,Resto,7131,44988.390213012695,67,0.0263157894736842,0.0388157894736842,0.0651315789473684,Oficios y artesanía,Painters and related workers
Rep. Dominicana,Resto,5412,43538.95083618164,69,0.0977932636469221,0.2932926829268292,0.3910859465737514,Servicios y ventas,Police officers
Rep. Dominicana,Resto,2411,43521.584228515625,56,0.1423076923076923,0.5583333333333333,0.7006410256410257,Profesionales e ingeniería,Accountants
Rep. Dominicana,Resto,5142,42687.27098083496,59,0.0935999240784541,0.2154475952598176,0.3090475193382718,Servicios y ventas,Beauticians and related workers
Rep. Dominicana,Resto,2330,41318.310485839844,64,0.03125,0.328125,0.359375,Profesionales e ingeniería,Secondary education teachers
Rep. Dominicana,Resto,5211,40804.51135253906,75,0.1666666666666667,0.25,0.4166666666666667,Servicios y ventas,Stall and market salespersons
Rep. Dominicana,Resto,7221,40261.79667663574,63,0.0,0.0384615384615384,0.0384615384615384,Oficios y artesanía,"Blacksmiths, hammersmiths and forging press workers"
Rep. Dominicana,Resto,6121,39794.07597351074,90,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Livestock and dairy producers
Rep. Dominicana,Resto,4222,39150.0830078125,44,0.1719298245614035,0.5464912280701755,0.718421052631579,Apoyo administrativo,Contact centre information clerks
Rep. Dominicana,Resto,1420,36470.82356262207,49,0.0,0.4705882352941176,0.4705882352941176,Dirección y gerencia,Retail and wholesale trade managers
Rep. Dominicana,Resto,9333,33996.87535095215,56,0.0942408189048726,0.1890989749332414,0.2833397938381141,Ocupaciones elementales,Freight handlers
Rep. Dominicana,Resto,4225,31639.51416015625,36,0.581453634085213,0.7393483709273183,1.0,Apoyo administrativo,Enquiry clerks
Rep. Dominicana,Resto,5131,30589.17790222168,42,0.0757142857142857,0.1614285714285714,0.2371428571428571,Servicios y ventas,Waiters
Rep. Dominicana,Resto,7411,30244.65640258789,44,0.0476190476190476,0.1291208791208791,0.1767399267399267,Oficios y artesanía,Building and related electricians
Rep. Dominicana,Resto,9412,29980.72982788086,46,0.010752688172043,0.0161290322580645,0.0268817204301075,Ocupaciones elementales,Kitchen helpers
Rep. Dominicana,Resto,3343,29852.515426635742,33,0.6461038961038961,0.8003246753246753,1.0,Técnicos y profesionales asociados,Administrative and executive secretaries
Rep. Dominicana,Resto,3312,27711.74447631836,35,0.2304347826086956,0.5960144927536233,0.8264492753623189,Técnicos y profesionales asociados,Credit and loans officers
Rep. Dominicana,Resto,5132,27458.15185546875,42,0.1,0.2,0.3,Servicios y ventas,Bartenders
Rep. Dominicana,Resto,5246,27453.94076538086,37,0.0425531914893617,0.0709219858156028,0.1134751773049645,Servicios y ventas,Food service counter attendants
Rep. Dominicana,Resto,9122,27215.12954711914,40,0.0476190476190476,0.0714285714285714,0.119047619047619,Ocupaciones elementales,Vehicle cleaners
Rep. Dominicana,Resto,8331,26348.0645904541,43,0.2385942360013567,0.3158299324514494,0.5544241684528062,Operadores de planta y máquinas,Bus and tram drivers
Rep. Dominicana,Resto,7516,25838.188369750977,49,0.0832410483573274,0.0987449243263196,0.1819859726836471,Oficios y artesanía,Tobacco preparers and tobacco products makers
Rep. Dominicana,Resto,5151,25711.91567993164,41,0.1538461538461539,0.2692307692307692,0.4230769230769231,Servicios y ventas,"Cleaning and housekeeping supervisors in offices, hotels and other establishments"
Rep. Dominicana,Resto,2342,25539.731475830078,39,0.0564387917329093,0.2251589825119236,0.281597774244833,Profesionales e ingeniería,Early childhood educators
Rep. Dominicana,Resto,7126,25165.505920410156,35,0.0098039215686274,0.0570728291316526,0.0668767507002801,Oficios y artesanía,Plumbers and pipe fitters
Rep. Dominicana,Resto,3221,24965.19546508789,39,0.0869565217391304,0.2391304347826087,0.3260869565217391,Técnicos y profesionales asociados,Nursing associate professionals
Rep. Dominicana,Resto,7111,23964.25860595703,35,0.04,0.44,0.48,Oficios y artesanía,House builders
Rep. Dominicana,Resto,8153,23128.30337524414,40,0.0384615384615384,0.0769230769230769,0.1153846153846153,Operadores de planta y máquinas,Sewing machine operators
Rep. Dominicana,Resto,2221,22727.69175720215,29,0.0342434892313237,0.3425700639812563,0.37681355321258,Profesionales e ingeniería,Nursing professionals
Rep. Dominicana,Resto,7127,21987.196655273438,29,0.056060606060606,0.2659090909090909,0.321969696969697,Oficios y artesanía,Air conditioning and refrigeration mechanics
Rep. Dominicana,Resto,7512,21825.044311523438,35,0.1666666666666667,0.2777777777777778,0.4444444444444445,Oficios y artesanía,"Bakers, pastry-cooks and confectionery makers"
Rep. Dominicana,Resto,7511,21669.08753967285,37,0.0333333333333333,0.0541666666666666,0.0875,Oficios y artesanía,"Butchers, fishmongers and related food preparers"
Rep. Dominicana,Resto,7412,21224.365432739258,35,0.1220976314834875,0.1976393829495566,0.3197370144330442,Oficios y artesanía,Electrical mechanics and fitters
Rep. Dominicana,Resto,1412,19974.908935546875,20,0.0714285714285714,0.4285714285714285,0.4999999999999999,Dirección y gerencia,Restaurant managers
Rep. Dominicana,Resto,3122,19835.11932373047,30,0.15,0.4,0.55,Técnicos y profesionales asociados,Manufacturing supervisors
Rep. Dominicana,Resto,7233,19571.979095458984,21,0.065213644380311,0.1366683202733927,0.2018819646537037,Oficios y artesanía,Agricultural and industrial machinery mechanics and repairers
Rep. Dominicana,Resto,2211,19033.609008789062,22,0.0096152259866079,0.4407874326947311,0.450402658681339,Profesionales e ingeniería,Generalist medical practitioners
Rep. Dominicana,Resto,3334,18312.282165527344,15,0.0277777777777777,0.4732744107744107,0.5010521885521885,Técnicos y profesionales asociados,Real estate agents and property managers
Rep. Dominicana,Resto,9613,18174.879837036133,32,0.1642494019138756,0.2457012559808612,0.40995065789473684,Ocupaciones elementales,Sweepers and related labourers
Rep. Dominicana,Resto,6122,17723.63493347168,40,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Poultry producers
Rep. Dominicana,Resto,3344,17239.795501708984,21,0.5875,0.7770833333333333,1.0,Técnicos y profesionales asociados,Medical secretaries
Rep. Dominicana,Resto,9214,17223.59161376953,22,0.0333333333333333,0.0935185185185185,0.1268518518518518,Ocupaciones elementales,Garden and horticultural labourers
Rep. Dominicana,Resto,3313,16782.994064331055,23,0.5666666666666667,0.7833333333333333,1.0,Técnicos y profesionales asociados,Accounting associate professionals
Rep. Dominicana,Resto,7115,16492.81379699707,27,0.0344827586206896,0.1379310344827586,0.1724137931034482,Oficios y artesanía,Carpenters and joiners
Rep. Dominicana,Resto,5212,16487.216796875,28,0.119047619047619,0.1964285714285714,0.3154761904761904,Servicios y ventas,Street food salespersons
Rep. Dominicana,Resto,7422,16340.304718017578,19,0.1486580086580086,0.2455844155844156,0.3942424242424243,Oficios y artesanía,Information and communications technology installers and servicers
Rep. Dominicana,Resto,2433,16224.876403808594,15,0.1065759637188208,0.5189909297052154,0.6255668934240363,Profesionales e ingeniería,Technical and medical sales professionals (excluding ICT)
Rep. Dominicana,Resto,8160,15987.229721069336,25,0.0743414418398938,0.0783414418398938,0.1526828836797877,Operadores de planta y máquinas,Food and related products machine operators
Rep. Dominicana,Resto,0210,15817.079696655273,20,0.0,0.4583333333333333,0.4583333333333333,Fuerzas armadas,Non-commissioned armed forces officers
Rep. Dominicana,Resto,6113,15529.723999023438,26,0.0604395604395604,0.1382783882783883,0.1987179487179487,Agropecuario calificado,"Gardeners, horticultural and nursery growers"
Rep. Dominicana,Resto,9520,15481.544799804688,26,0.1666666666666667,0.25,0.4166666666666667,Ocupaciones elementales,Street vendors (excluding food)
Rep. Dominicana,Resto,0310,14890.60090637207,32,0.0652173913043478,0.2391304347826087,0.3043478260869565,Fuerzas armadas,"Armed forces occupations, other ranks"
Rep. Dominicana,Resto,7413,14772.858016967773,21,0.0227272727272727,0.2159090909090909,0.2386363636363636,Oficios y artesanía,Electrical line installers and repairers
Rep. Dominicana,Resto,4211,14735.737319946289,20,0.2610837438423645,0.4597701149425287,0.7208538587848932,Apoyo administrativo,Bank tellers and related clerks
Rep. Dominicana,Resto,7212,14390.885803222656,25,0.067816091954023,0.0847701149425287,0.1525862068965517,Oficios y artesanía,Welders and flamecutters
Rep. Dominicana,Resto,4214,14121.055389404297,17,0.2714285714285714,0.6,0.8714285714285714,Apoyo administrativo,Debt-collectors and related workers
Rep. Dominicana,Resto,2351,14074.13899230957,23,0.2,0.5333333333333333,0.7333333333333334,Profesionales e ingeniería,Education methods specialists
Rep. Dominicana,Resto,1439,13771.767272949219,18,0.1261224779766979,0.4600348110258596,0.5861572890025576,Dirección y gerencia,Services managers not elsewhere classified
Rep. Dominicana,Resto,7533,13489.604370117188,24,0.0138888888888888,0.0930674264007597,0.1069563152896486,Oficios y artesanía,"Sewing, embroidery and related workers"
Rep. Dominicana,Resto,5322,13107.402313232422,20,0.1192919911186165,0.2200988210276135,0.33939081214623,Servicios y ventas,Home-based personal care workers
Rep. Dominicana,Resto,2212,13001.228332519531,13,0.0421366252337308,0.3755343413821616,0.4176709666158923,Profesionales e ingeniería,Specialist medical practitioners
Rep. Dominicana,Resto,4213,12882.300796508789,17,0.2696304101577935,0.46885894587720145,0.7384893560349949,Apoyo administrativo,Pawnbrokers and money-lenders
Rep. Dominicana,Resto,5245,12356.851455688477,19,0.1472488038277512,0.2632775119617224,0.4105263157894736,Servicios y ventas,Service station attendants
Rep. Dominicana,Resto,4323,12136.839981079102,20,0.3076923076923077,0.6538461538461539,0.9615384615384616,Apoyo administrativo,Transport clerks
Rep. Dominicana,Resto,7534,12079.994567871094,18,0.1363636363636364,0.2272727272727273,0.3636363636363637,Oficios y artesanía,Upholsterers and related workers
Rep. Dominicana,Resto,9334,12009.199798583984,15,0.1,0.1833333333333333,0.2833333333333333,Ocupaciones elementales,Shelf fillers
Rep. Dominicana,Resto,4132,11862.727630615234,18,0.7777777777777778,0.8333333333333334,1.0,Apoyo administrativo,Data entry clerks
Rep. Dominicana,Resto,7114,11821.773895263672,15,0.0,0.0138888888888888,0.0138888888888888,Oficios y artesanía,"Concrete placers, concrete finishers and related workers"
Rep. Dominicana,Resto,7122,11738.89453125,17,0.01,0.0584821428571428,0.0684821428571428,Oficios y artesanía,Floor layers and tile setters
Rep. Dominicana,Resto,3412,11601.55908203125,14,0.2,0.35,0.55,Técnicos y profesionales asociados,Social work associate professionals
Rep. Dominicana,Resto,9611,11216.261932373047,21,0.1409988038277512,0.2726525119617224,0.4136513157894737,Ocupaciones elementales,Garbage and recycling collectors
Rep. Dominicana,Resto,7531,11157.184982299805,16,0.0454545454545454,0.0909090909090909,0.1363636363636363,Oficios y artesanía,"Tailors, dressmakers, furriers and hatters"
Rep. Dominicana,Resto,2634,11067.944458007812,14,0.0641666666666666,0.4407200292397661,0.5048866959064328,Profesionales e ingeniería,Psychologists
Rep. Dominicana,Resto,7125,10806.701690673828,19,0.0,0.0925925925925925,0.0925925925925925,Oficios y artesanía,Glaziers
Rep. Dominicana,Resto,8344,10206.20458984375,15,0.0472488038277512,0.1860047846889952,0.2332535885167464,Operadores de planta y máquinas,Lifting truck operators
Rep. Dominicana,Resto,0110,10186.735000610352,14,,,,Fuerzas armadas,Commissioned armed forces officers
Rep. Dominicana,Resto,3434,10174.672119140625,10,0.1437728937728937,0.3809523809523809,0.5247252747252746,Técnicos y profesionales asociados,Chefs
Rep. Dominicana,Resto,9321,10155.379653930664,19,0.0833333333333333,0.0833333333333333,0.1666666666666666,Ocupaciones elementales,Hand packers
Rep. Dominicana,Resto,7123,10111.261138916016,15,0.0222222222222222,0.035042735042735,0.0572649572649572,Oficios y artesanía,Plasterers
Rep. Dominicana,Resto,3514,9711.257354736328,9,0.5951468710089399,0.77257343550447,1.0,Técnicos y profesionales asociados,Web technicians
Rep. Dominicana,Resto,2511,9319.035278320312,8,0.3333333333333333,0.6141025641025641,0.9474358974358974,Profesionales e ingeniería,Systems analysts
Rep. Dominicana,Resto,4221,9225.258666992188,9,0.1104497354497354,0.5142195767195767,0.6246693121693122,Apoyo administrativo,Travel consultants and clerks
Rep. Dominicana,Resto,9621,8833.746490478516,10,0.1764705882352941,0.25,0.4264705882352941,Ocupaciones elementales,"Messengers, package deliverers and luggage porters"
Rep. Dominicana,Resto,9329,8814.672149658203,14,0.160472442182001,0.1878502335763364,0.3483226757583375,Ocupaciones elementales,Manufacturing labourers not elsewhere classified
Rep. Dominicana,Resto,2142,8796.216033935547,8,0.056338028169014,0.4859154929577465,0.5422535211267606,Profesionales e ingeniería,Civil engineers
Rep. Dominicana,Resto,8183,8715.707656860352,12,0.0,0.0,0.0,Operadores de planta y máquinas,"Packing, bottling and labelling machine operators"
Rep. Dominicana,Resto,5244,8641.027313232422,14,0.5833333333333334,0.7916666666666666,1.0,Servicios y ventas,Contact centre salespersons
Rep. Dominicana,Resto,7213,8479.060577392578,9,0.0,0.0782563025210083,0.0782563025210083,Oficios y artesanía,Sheet-metal workers
Rep. Dominicana,Resto,2310,8245.48501586914,8,0.1941691997427701,0.4817105886228824,0.6758797883656525,Profesionales e ingeniería,University and higher education teachers
Rep. Dominicana,Resto,8142,7697.462982177734,11,0.0602166230455704,0.0904467337250812,0.1506633567706516,Operadores de planta y máquinas,Plastic products machine operators
Rep. Dominicana,Resto,9312,7624.542663574219,15,0.0,0.0131578947368421,0.0131578947368421,Ocupaciones elementales,Civil engineering labourers
Rep. Dominicana,Resto,4226,7620.450500488281,9,0.2105263157894737,0.5263157894736842,0.7368421052631579,Apoyo administrativo,Receptionists (general)
Rep. Dominicana,Resto,1112,7597.935394287109,8,0.0408163265306122,0.457809210640778,0.4986255371713903,Dirección y gerencia,Senior government officials
Rep. Dominicana,Resto,3257,7474.876800537109,11,0.1278294074346706,0.3639200711569132,0.4917494785915839,Técnicos y profesionales asociados,Environmental and occupational health inspectors and associates
Rep. Dominicana,Resto,9121,7331.951385498047,10,0.0,0.0178571428571428,0.0178571428571428,Ocupaciones elementales,Hand launderers and pressers
